state,egrid_subregion,year,variable,value,scenario
AK,AKMS,2033,grid_kgCO2EpkWh_MC35,0.07183105384782558,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2033,grid_kgCO2EpkWh_MC35,0.07183105384782558,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2033,grid_kgCO2EpkWh_MC35,0.07183105384782558,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2033,grid_kgCO2EpkWh_MC35,0.07183105384782558,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2033,grid_kgCO2EpkWh_MC35,0.07183105384782558,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2033,grid_kgCO2EpkWh_MC35,0.07183105384782558,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2034,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2035,grid_kgCO2EpkWh_MC35,0.03567087601672955,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2036,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2037,grid_kgCO2EpkWh_MC35,0.02069032936045145,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2038,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2039,grid_kgCO2EpkWh_MC35,0.019914116591124333,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2040,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2041,grid_kgCO2EpkWh_MC35,0.018104108261288495,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2042,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
AK,AKMS,2043,grid_kgCO2EpkWh_MC35,0.017148352346857135,Mid Case - 95% Decarbonization by 2035
